Time,Altitude,Altitude_BMP390,Temperature_BMP390,Acceleration_X_BNO085,Acceleration_Y_BNO085,Acceleration_Z_BNO085,Magnetic_X_BNO085,Magnetic_Y_BNO085,Magnetic_Z_BNO085,Gyro_X_BNO085,Gyro_Y_BNO085,Gyro_Z_BNO085,Quaternion_W_BNO085,Quaternion_X_BNO085,Quaternion_Y_BNO085,Quaternion_Z_BNO085,Acceleration_X_ICM20649,Acceleration_Y_ICM20649,Acceleration_Z_ICM20649,Gyro_X_ICM20649,Gyro_Y_ICM20649,Gyro_Z_ICM20649
843.9265621,954.6309055,428.0824136,8.121594437,0.234375,1.08203125,-6.68359375,-24,29.75,-36.1875,-0.005859375,-0.078125,-1.23046875,0.04406738281,0.08746337891,-0.7211914063,0.6857910156,10.3812584,-3.543418457,3.840299463,0.01785298673,-0.007194487191,-1.350698354
843.9598954,975.4744557,434.3279867,8.121594437,-0.109375,0.73828125,-8.78125,-24,29.75,-36.1875,0.033203125,-0.009765625,-1.296875,0.04113769531,0.087890625,-0.742980957,0.6622924805,4.118026855,3.495534424,-14.05875215,0.0231822365,0.1596110306,-1.255304784
843.9932287,997.0663621,441.0562482,8.126172253,0.08203125,0.35546875,-7.98046875,-23,28.375,-36.125,0.033203125,0.03125,-1.236328125,0.04113769531,0.087890625,-0.742980957,0.6622924805,-4.472368701,0.6320692383,-15.44738911,-0.02691271134,0.03650536093,-1.239583497
844.026562,1017.970137,447.3174491,8.121594437,0.734375,-0.140625,-8.44140625,-23,28.375,-36.125,0.033203125,0.03125,-1.236328125,0.03936767578,0.08905029297,-0.7634277344,0.6385498047,5.851428857,2.097320654,-11.8273562,-0.03837059835,0.09752527081,-1.191353786
844.0598953,1037.054751,452.82665,8.130750066,1.34765625,-0.41015625,-8.28125,-23,28.375,-36.125,-0.0078125,0.068359375,-1.203125,0.0380859375,0.09112548828,-0.7823486328,0.6149291992,-1.034295117,0.4884171387,-9.126696729,-0.03224196111,0.06181929734,-1.198281811
844.0932286,1058.162277,459.6481498,8.126172253,1.8828125,-0.41015625,-8.3203125,-25.6875,25.75,-35.375,-0.04296875,0.068359375,-1.2265625,0.0380859375,0.09112548828,-0.7823486328,0.6149291992,3.773261816,-3.160346191,-6.445190869,0.03011026121,-0.002664624885,-1.248376759
844.1265619,1076.382996,464.6999065,8.126172253,2.07421875,-0.02734375,-8.28125,-26.375,25.0625,-35.3125,-0.04296875,0.068359375,-1.2265625,0.03619384766,0.09381103516,-0.8005981445,0.5906982422,-3.830722656,2.844311572,-11.17613335,0.03837059835,0.1020551331,-1.144989313
844.1598952,1098.72908,472.2783445,8.126172253,2.2265625,0.35546875,-8.21484375,-26.375,25.0625,-35.3125,-0.0390625,-0.0234375,-1.248046875,0.03283691406,0.09576416016,-0.8184204102,0.565612793,11.04205806,3.160346191,-11.60708965,0.1217733573,-0.07381010933,-1.269427295
844.1932285,1119.778428,478.4677654,8.121594437,2.03515625,1.0078125,-8.28515625,-26.4375,24.3125,-35.6875,-0.01953125,-0.05078125,-1.2734375,0.03283691406,0.09576416016,-0.8184204102,0.565612793,1.436520996,5.200206006,-7.4986396,0.01891883669,-0.01971822415,-1.248110296
844.2265618,1138.385429,483.7159241,8.126172253,1.5390625,1.50390625,-8.09375,-28.0625,21,-36.3125,-0.01953125,-0.05078125,-1.2734375,0.02844238281,0.09674072266,-0.8359985352,0.5394287109,-1.541865869,-1.704671582,-11.56878242,0.1766646299,0.04529862305,-1.276088858
844.2598951,1160.135247,490.9328587,8.121594437,1.3828125,0.85546875,-7.9765625,-28.0625,21,-36.3125,0.00390625,-0.048828125,-1.26953125,0.0244140625,0.09698486328,-0.8526611328,0.5128173828,-7.086836914,-3.84987627,-7.814674219,0.0373047484,0.03464012351,-1.285148582
844.2932284,1180.005378,496.6599882,8.135327876,1.1171875,1.08203125,-7.87109375,-27.6875,19.5625,-35.625,0.02734375,-0.015625,-1.279296875,0.0244140625,0.09698486328,-0.8526611328,0.5128173828,5.497087012,4.491522314,-5.497087012,-0.06261868481,0.06661562214,-1.324318568
844.3265617,1201.484364,503.5102056,8.126172253,0.88671875,1.19921875,-7.75390625,-28.125,19.5625,-37.0625,0.02734375,-0.015625,-1.279296875,0.02117919922,0.09692382813,-0.8685302734,0.4855957031,5.650315918,-6.052541797,-3.007117285,0.03703828591,0.1364287941,-1.345635567
844.359895,1222.636062,509.9051377,8.130750066,0.234375,0.125,-7.71484375,-28.125,19.5625,-37.0625,0.05078125,0.017578125,-1.265625,0.01867675781,0.09655761719,-0.8836669922,0.4576416016,-2.059013428,-6.311115576,-9.299079248,0.05968759744,-0.01678713678,-1.282217495
844.3932283,1242.486119,515.7329618,8.121594437,0.65625,-0.21875,-7.87109375,-28.125,17.75,-35.25,0.013671875,0.072265625,-1.21875,0.01867675781,0.09655761719,-0.8836669922,0.4576416016,-0.0478840332,-2.978386865,-19.62287681,-0.06901378453,-0.007194487191,-1.27102607
844.4265616,1263.979729,522.5956517,8.126172253,0.80859375,-0.2578125,-7.63671875,-28.875,16.625,-35.875,0.013671875,0.072265625,-1.21875,0.01715087891,0.09698486328,-0.8973999023,0.4301147461,9.088389502,1.857900488,-10.02691655,-0.05782236002,-0.009592649588,-1.259301721
844.4598949,1282.415678,527.6774579,8.126172253,1.1171875,-0.10546875,-7.55859375,-28.875,16.625,-35.875,-0.033203125,0.048828125,-1.197265625,0.01531982422,0.09838867188,-0.9098510742,0.4028930664,-7.872135059,-10.51533369,-10.33337437,-0.1143124076,-0.07301072186,-1.224395135
844.4932282,1301.629539,533.6972937,8.112438794,1,0.66015625,-7.515625,-27.875,13.8125,-34.5,-0.03125,0.056640625,-1.2109375,0.01531982422,0.09838867188,-0.9098510742,0.4028930664,-6.464344482,-8.647856396,-5.880159277,0.006128637237,0.02957733623,-1.187623311
844.5265615,1321.968827,540.1160164,8.121594437,1.57421875,0.96875,-7.51953125,-27.875,13.8125,-36.25,-0.03125,0.056640625,-1.2109375,0.01361083984,0.1001586914,-0.9213867188,0.3752441406,5.468356592,5.305550879,-5.363011719,0.09192955855,0.03597243595,-1.237451797
844.5598948,1341.16215,545.7718589,8.121594437,1.73046875,1.08203125,-7.4765625,-27.875,13.8125,-36.25,-0.005859375,0.04296875,-1.23046875,0.01159667969,0.1015014648,-0.932434082,0.3466796875,-3.093308545,-2.3080104,-7.785943799,0.03437366102,0.03117611116,-1.227592685
844.5932281,1360.103344,551.5162806,8.126172253,2.1484375,1.50390625,-7.2890625,-28.6875,13.0625,-35.5,0.0234375,0.005859375,-1.267578125,0.01159667969,0.1015014648,-0.932434082,0.3466796875,4.941632227,7.201758594,-5.861005664,0.1382940316,0.04023583577,-1.284349195
844.6265614,1379.749596,557.6475125,8.126172253,2.7265625,1.88671875,-7.33203125,-28.375,10.9375,-36.1875,0.0234375,0.005859375,-1.267578125,0.009155273438,0.1017456055,-0.9428100586,0.317199707,-0.7565677246,2.62404502,-5.181052393,0.1073843829,0.1273690695,-1.313660069
844.6598947,1399.886348,563.8852871,8.126172253,2.3046875,1.62109375,-7.44921875,-28.375,10.9375,-36.1875,0.06640625,-0.021484375,-1.32421875,0.005493164063,0.1005249023,-0.9528808594,0.2862548828,-1.455674609,-0.3351882324,-6.924031201,0.08393568389,0.09006432113,-1.353096517
844.693228,1417.269614,568.7007202,8.126172253,2.1484375,1.3125,-7.2890625,-28,9.875,-35.875,0.076171875,-0.0703125,-1.32421875,0.005493164063,0.1005249023,-0.9528808594,0.2862548828,2.987963672,0.2106897461,-6.435614063,0.1412251189,0.1068514579,-1.352563592
844.7265613,1436.747502,575.0365907,8.126172253,1.61328125,0.625,-7.171875,-27.3125,8.0625,-35.4375,0.076171875,-0.0703125,-1.32421875,0.001220703125,0.09838867188,-0.9620361328,0.2546386719,-4.903325,-7.000645654,-5.631162305,0.1071179204,0.06315160979,-1.336575843
844.7598946,1458.791849,582.2250186,8.126172253,0.00390625,1.12109375,-7.2109375,-27.3125,8.0625,-35.4375,0.08984375,-0.091796875,-1.2890625,-0.003234863281,0.09576416016,-0.9699707031,0.223449707,1.513135449,1.024718311,-0.1244984863,0.1108483952,0.2179663156,-1.236119484
844.7932279,1480.058537,588.5636858,8.121594437,0.2734375,-0.71875,-7.09765625,-27.375,6.625,-34.375,0.0703125,0.009765625,-1.212890625,-0.003234863281,0.09576416016,-0.9699707031,0.223449707,4.319139795,-1.465251416,-4.558559961,0.05062787282,0.103653908,-1.220131735
844.8265612,1500.462142,594.6295844,8.126172253,-0.5703125,-1.17578125,-7.06640625,-25.9375,6.3125,-35.75,0.0703125,0.009765625,-1.212890625,-0.00634765625,0.09350585938,-0.9766235352,0.1934814453,-1.972822168,-2.078167041,-12.43069502,-0.02158346157,0.05995405992,-1.195350724
844.8598945,1518.562453,599.7411843,8.126172253,0.04296875,-0.9453125,-6.94921875,-25.9375,6.3125,-35.75,-0.01953125,0.087890625,-1.12890625,-0.007751464844,0.09332275391,-0.9818725586,0.164855957,11.70285771,4.797980127,-6.090849023,-0.08793262122,-0.08340275892,-1.100490078
844.8932278,1536.188753,605.0499005,8.117016617,1.421875,-1.328125,-6.87109375,-25.5625,4.5,-35.75,-0.087890625,0.068359375,-1.109375,-0.007751464844,0.09332275391,-0.9818725586,0.164855957,4.635174414,3.70622417,-9.624690674,0.02824502379,-0.08686677127,-1.160444138
844.9265611,1556.197068,611.5969948,8.130750066,1.23046875,-0.21875,-7.0234375,-24.5625,3.125,-35.75,-0.087890625,0.068359375,-1.109375,-0.008544921875,0.09509277344,-0.9859008789,0.1375732422,2.681505859,-2.499546533,-9.768342773,-0.1143124076,-0.1044532955,-1.076774916
844.9598944,1573.197335,616.2494277,8.126172253,1.5,0.890625,-6.7890625,-24.5625,3.125,-35.75,-0.115234375,0.091796875,-1.134765625,-0.009582519531,0.09796142578,-0.9891357422,0.1094360352,2.987963672,-0.8810662109,-6.732495068,-0.02584686139,-0.07967228408,-1.188689161
844.9932277,1592.38019,622.5116379,8.126172253,1.57421875,1.390625,-6.6015625,-23.125,0.625,-33.875,-0.078125,0.0625,-1.1796875,-0.009582519531,0.09796142578,-0.9891357422,0.1094360352,0.6512228516,1.666364355,-6.933608008,0.04529862305,-0.04743032296,-1.28701382
845.026561,1610.843334,628.021873,8.130750066,1.5390625,1.88671875,-6.87109375,-23.4375,2.0625,-35.3125,-0.078125,0.0625,-1.1796875,-0.01129150391,0.1000976563,-0.9916381836,0.08050537109,-0.6895300781,-1.101332764,-6.607996582,-0.02291577402,-0.003996937328,-1.164707537
845.0598943,1627.465978,632.7743856,8.121594437,1.65234375,2.04296875,-6.6015625,-23.4375,2.0625,-35.3125,-0.0234375,0.01953125,-1.20703125,-0.01379394531,0.1006469727,-0.9935302734,0.05023193359,-7.287949854,-5.688623145,-6.569689355,-0.004263399817,0.02664624885,-1.257436483
845.0932276,1646.945837,639.2453383,8.126172253,1.69140625,1.8125,-6.56640625,-22.4375,0.3125,-35.3125,0.015625,0.0234375,-1.2265625,-0.01379394531,0.1006469727,-0.9935302734,0.05023193359,-3.466804004,-6.119579443,3.342305518,-0.02904441125,0.06928024702,-1.212937248
845.1265609,1666.337097,645.1449248,8.121594437,1.19140625,1.54296875,-6.484375,-21.25,0.375,-36.375,0.015625,0.0234375,-1.2265625,-0.01635742188,0.09997558594,-0.9946289063,0.01995849609,2.978386865,3.351882324,0.373495459,0.04849617292,0.06954670951,-1.251307846
845.1598942,1685.298739,650.8534797,8.117016617,1.19140625,1.54296875,-6.484375,-21.25,0.375,-36.375,0.0546875,0.021484375,-1.21484375,0.01916503906,-0.09808349609,0.994934082,0.01043701172,-5.813121631,-4.96078584,-10.50575688,0.0138560494,0.0487626354,-1.245179209
845.1932275,1703.331304,656.19173,8.117016617,1.1171875,1.12109375,-6.37109375,-19.875,-1.375,-35.25,0.078125,0.0546875,-1.181640625,0.01916503906,-0.09808349609,0.994934082,0.01043701172,-0.9097966309,2.135627881,-3.572148877,-0.007194487191,0.105252683,-1.236385947
845.2265608,1721.792406,661.9101382,8.121594437,1.26953125,0.890625,-6.3671875,-19.875,-2.0625,-37,0.078125,0.0546875,-1.181640625,0.02111816406,-0.09558105469,0.9943847656,0.04010009766,2.700659473,1.024718311,-6.598419775,-0.03304134858,0.1260367571,-1.179096512
845.2598941,1740.222654,667.5344997,8.121594437,1.078125,0.77734375,-6.14453125,-19.875,-2.0625,-37,0.072265625,0.052734375,-1.15234375,0.02282714844,-0.09301757813,0.992980957,0.06915283203,-4.78840332,-7.2113354,-9.615113867,0.06475038472,0.07381010933,-1.184159299
845.2932274,1758.455113,673.0682527,8.121594437,1.34765625,0.46875,-6.1796875,-17.3125,-3.4375,-34.8125,0.056640625,0.0546875,-1.130859375,0.02282714844,-0.09301757813,0.992980957,0.06915283203,7.603984473,5.295974072,-4.328716602,-0.08926493366,0.07700765919,-1.110082727
845.3265607,1776.021485,678.3168072,8.117016617,1.8046875,0.31640625,-6.18359375,-16.5625,-2.6875,-35.5625,0.056640625,0.0546875,-1.130859375,0.02416992188,-0.09075927734,0.9907836914,0.09735107422,3.246537451,2.53785376,-7.795520605,-0.02264931153,0.03943644831,-1.127136327
845.359894,1793.148132,683.4741561,8.126172253,2.11328125,0.203125,-6.14453125,-16.5625,-2.6875,-35.5625,0.0234375,0.0234375,-1.13671875,0.02575683594,-0.08905029297,0.9877319336,0.1256103516,1.043871924,3.687070557,-4.252102148,0,0.0418346107,-1.139660064
845.3932273,1811.101948,689.1134704,8.117016617,2.11328125,0.85546875,-5.90625,-15.9375,-4.8125,-34.4375,0.015625,-0.0078125,-1.130859375,0.02575683594,-0.08905029297,0.9877319336,0.1256103516,3.074154932,1.723825195,-11.67412729,0.117243495,0.0674150096,-1.137794826
845.4265606,1828.977613,694.5614488,8.121594437,2.2265625,0.890625,-6.140625,-14,-3.6875,-35.5625,0.015625,-0.0078125,-1.130859375,0.02819824219,-0.087890625,0.9838867188,0.1532592773,-1.28329209,-3.236960645,-7.900865479,0.1207075073,0.01732006176,-1.17030325
845.4598939,1848.814094,700.9720626,8.130750066,1.73046875,0.77734375,-5.90625,-14,-3.6875,-35.5625,0.01171875,-0.025390625,-1.12890625,0.03112792969,-0.08679199219,0.9791259766,0.1811523438,2.298433594,1.08217915,-6.761225488,0.1228392072,0.06022052241,-1.189755011
845.4932272,1867.824605,706.6205194,8.126172253,1.26953125,1.08203125,-6.1015625,-14.4375,-5.875,-35.5,0.025390625,-0.05078125,-1.12109375,0.03112792969,-0.08679199219,0.9791259766,0.1811523438,-1.216254443,-1.513135449,-5.621585498,0.07460949679,0.05995405992,-1.17456665
845.5265605,1884.344367,711.2169474,8.121594437,1.3828125,1.08203125,-5.875,-13,-6.1875,-35.4375,0.025390625,-0.05078125,-1.12109375,0.03442382813,-0.08569335938,0.9736938477,0.208190918,-4.721365674,-4.970362646,-7.929595898,0.1111148577,0.06581623467,-1.158845363
845.5598938,1901.505937,716.5819841,8.126172253,1.23046875,1.3515625,-5.87890625,-13,-6.1875,-35.4375,0.033203125,-0.029296875,-1.11328125,0.03765869141,-0.08416748047,0.9675292969,0.2353515625,7.623138086,5.707776758,-3.371035938,0.1028545206,0.1310995444,-1.107951027
845.5932271,1919.315529,722.1415134,8.121594437,0.80859375,1.54296875,-5.9453125,-11.125,-6.8125,-34.75,0.05859375,-0.0078125,-1.08984375,0.03765869141,-0.08416748047,0.9675292969,0.2353515625,0.2968810059,-0.8810662109,-5.592855078,-0.03970291079,0.08793262122,-1.026413506
845.6265604,1938.172219,728.0877076,8.121594437,1.078125,1.4296875,-5.60546875,-9.9375,-5.375,-35.1875,0.05859375,-0.0078125,-1.08984375,0.1004638672,-0.06585693359,0.9572143555,0.2633056641,0.2585737793,-0.6224924316,-10.22802949,-0.0279785613,0.1470872937,-1.064251179
845.6598938,1953.863356,732.3096266,8.117016617,1.0390625,0.9296875,-5.45703125,-9.9375,-5.375,-35.1875,0.080078125,0.021484375,-1.0625,0.2142944336,-0.02758789063,0.9326782227,0.2888793945,-3.84987627,-5.439626172,-5.640739111,0.0580888225,0.1148453326,-1.014689156
845.6932271,1970.531498,737.5883518,8.117016617,1.15625,0.73828125,-5.6015625,-8.9375,-6.0625,-34.75,0.072265625,0.041015625,-1.04296875,0.2142944336,-0.02758789063,0.9326782227,0.2888793945,0.852335791,5.142745166,-6.895300781,0.04529862305,0.08580092131,-1.088765728
845.7265604,1987.38473,742.7747698,8.117016617,1.421875,0.66015625,-5.56640625,-8.5625,-6.75,-35.0625,0.072265625,0.041015625,-1.04296875,0.2927856445,0.006042480469,0.9045410156,0.3099365234,1.216254443,1.810016455,-4.692635254,0.00559571226,0.04902909789,-1.089032191
845.7598937,2005.305084,748.443392,8.117016617,1.8046875,0.0859375,-5.56640625,-8.5625,-6.75,-35.0625,0.052734375,0.03515625,-1.03515625,0.3497924805,0.03631591797,0.8765869141,0.3284912109,2.173935107,0.8331821777,-10.50575688,0.04476569808,0.07087902195,-1.064784104
845.793227,2023.84647,754.2140223,8.117016617,1.61328125,0.01171875,-5.49609375,-6.3125,-6,-35.0625,0.013671875,-0.009765625,-1.03125,0.3497924805,0.03631591797,0.8765869141,0.3284912109,2.681505859,-1.19710083,-4.232948535,-0.01279019945,0.03090964867,-1.053859142
845.8265603,2038.245517,757.8674947,8.126172253,1.8046875,0.69921875,-5.3359375,-5.9375,-5.625,-35.0625,0.013671875,-0.009765625,-1.03125,0.3931884766,0.06335449219,0.8499145508,0.3450927734,4.87459458,4.213794922,-5.95677373,0.0007993874656,-0.007993874656,-1.012823919
845.8598936,2056.448752,764.123623,8.126172253,1.61328125,0.77734375,-5.30078125,-5.9375,-5.625,-35.0625,0.001953125,-0.021484375,-1.04296875,0.4067993164,0.07995605469,0.8337402344,0.3647460938,-8.772354883,-3.773261816,-5.899312891,0.1065849954,0.03144257365,-1.016287931
845.8932269,2072.927067,768.8423424,8.117016617,1.3828125,1.16015625,-5.3359375,0.375,-5.5,-32.1875,0.009765625,-0.0234375,-1.052734375,0.4067993164,0.07995605469,0.8337402344,0.3647460938,-2.097320654,-3.227383838,-2.030283008,0.1135130201,0.0231822365,-1.04506588
845.9265602,2087.353312,772.8879705,8.121594437,1.23046875,1.54296875,-5.45703125,-1.0625,-5.5,-33.3125,0.009765625,-0.0234375,-1.052734375,0.4051513672,0.09039306641,0.8236694336,0.3864135742,-6.722918262,-2.030283008,-10.01733975,0.05222664776,0.1164441075,-0.9851118202
845.9598935,2102.395029,777.6091893,8.126172253,1,1.50390625,-5.91015625,-1.0625,-5.5,-33.3125,0.033203125,-0.017578125,-1.046875,0.4032592773,0.1013793945,0.8128662109,0.4078979492,0.2873041992,-2.059013428,-8.590395557,0.03304134858,0.1220398198,-1.059454854
845.9932268,2115.684881,781.3695784,8.121594437,0.88671875,1.3125,-6.140625,0.375,-5.4375,-33.625,0.0390625,0.009765625,-0.986328125,0.4032592773,0.1013793945,0.8128662109,0.4078979492,-0.08619125977,-4.587290381,-5.947196924,-0.003464012351,0.01332312443,-0.9832465827
846.0265601,2127.108166,784.550216,8.126172253,0.76953125,1.19921875,-7.06640625,2.9375,-5,-32.25,0.0390625,0.009765625,-0.986328125,0.4009399414,0.1123657227,0.8023681641,0.4276123047,4.865017773,2.154781494,-8.303091357,0.02504747392,0.02637978637,-1.012823919
846.0598934,2138.825455,788.2171463,8.121594437,0.84765625,1.4296875,-7.33203125,2.9375,-5,-32.25,0.04296875,0.005859375,-0.95703125,0.3982543945,0.123046875,0.7917480469,0.4465332031,-2.987963672,-6.799532715,-13.45541333,0.01572128682,0.05089433531,-0.9576661838
846.0932267,2152.054084,792.5603519,8.130750066,1.23046875,1.3515625,-7.7109375,4.375,-5.6875,-32.25,0.0546875,0.044921875,-0.994140625,0.3982543945,0.123046875,0.7917480469,0.4465332031,-2.327164014,-4.903325,-14.32690273,-0.04130168573,0.1199081198,-0.9451424469
846.12656,2165.865182,796.9043589,8.130750066,1.34765625,1.3515625,-7.7890625,7,-4.125,-32.9375,0.0546875,0.044921875,-0.994140625,0.3950195313,0.1342163086,0.7807617188,0.4651489258,6.339845996,3.744531396,-4.242525342,-0.08260337145,0.03330781107,-1.075975529
846.1598933,2180.702414,801.6366839,8.117016617,1.4609375,0.625,-8.1328125,7,-4.125,-32.9375,0.068359375,0.01953125,-1.099609375,0.3913574219,0.1462402344,0.768371582,0.4848632813,10.49618008,12.33492695,-10.64940898,0.05782236002,0.07647473421,-1.176431887
846.1932266,2195.342993,806.0823568,8.121594437,2.03515625,0.27734375,-8.05859375,7.0625,-2.375,-32.25,0.025390625,-0.00390625,-1.2578125,0.3913574219,0.1462402344,0.768371582,0.4848632813,-0.7565677246,4.108450049,-8.331821777,-0.01492189936,0.1191087324,-1.247310909
846.2265599,2209.509759,810.335729,8.126172253,1.57421875,0.2421875,-8.0546875,10.125,-1.1875,-33.6875,0.025390625,-0.00390625,-1.2578125,0.3869628906,0.1586303711,0.7537231445,0.507019043,-3.514688037,-0.7565677246,-12.4019646,0.03890352333,0.01465543687,-1.391467115
846.2598932,2227.701126,816.6220234,8.121594437,1.99609375,-0.10546875,-8.13671875,10.125,-1.1875,-33.6875,-0.0078125,-0.029296875,-1.390625,0.4242553711,0.2012939453,0.7164916992,0.5158691406,11.29105503,-0.1149216797,-12.03804595,0.02851148627,-0.05062787282,-1.377877528
846.2932265,2243.433965,820.9762941,8.121594437,1.765625,0.5859375,-8.13671875,10.875,-0.125,-31.5625,-0.03515625,-0.0625,-1.494140625,0.4242553711,0.2012939453,0.7164916992,0.5158691406,0.6320692383,3.275267871,-7.632714893,0.04929556038,-0.003197549863,-1.62328948
846.3265598,2257.834386,825.1391312,8.121594437,1.5,0.27734375,-8.09375,11.625,-0.4375,-30.875,-0.03515625,-0.0625,-1.494140625,0.4739990234,0.2583618164,0.6662597656,0.514465332,1.31202251,5.975927344,-5.650315918,0.1665390553,-0.05942113495,-1.601173094
846.3598931,2273.935978,830.3689631,8.121594437,0.84765625,0.9296875,-7.75390625,11.625,-0.4375,-30.875,-0.05078125,-0.072265625,-1.5703125,0.4938354492,0.2990722656,0.6273193359,0.522644043,-4.175487695,-0.1244984863,-6.224924316,0.1414915814,0.0559571226,-1.665124091
846.3932264,2290.891347,835.6983812,8.126172253,1.3828125,0.77734375,-8.17578125,12.75,2.4375,-32.6875,-0.052734375,-0.025390625,-1.59375,0.4938354492,0.2990722656,0.6273193359,0.522644043,-1.685517969,1.982398975,-15.29416021,0.1148453326,-0.02344869899,-1.607035268
846.4265597,2306.171995,840.060727,8.126172253,0.42578125,1.16015625,-7.5546875,14.3125,3.1875,-33.0625,-0.052734375,-0.025390625,-1.59375,0.4942016602,0.3278808594,0.5979003906,0.5392456055,0.2873041992,-4.137180469,-12.46900225,0.03464012351,-0.08100459652,-1.691237415
846.459893,2322.221213,845.1039858,8.121594437,0.65625,1.46484375,-8.09375,14.3125,3.1875,-33.0625,-0.02734375,-0.015625,-1.634765625,0.4800415039,0.3471069336,0.575378418,0.5639648438,-4.855440967,-0.6320692383,-7.929595898,-0.0138560494,0.02957733623,-1.623822405
846.4932263,2337.970174,849.8584188,8.121594437,0.46484375,1.23828125,-7.1328125,14.75,4.25,-31.3125,-0.009765625,0.021484375,-1.63671875,0.4800415039,0.3471069336,0.575378418,0.5639648438,0.5937620117,-7.987056738,-3.141192578,-0.05382542269,-0.01012557456,-1.595310919
846.5265596,2354.61571,855.1008289,8.126172253,0.88671875,1.3515625,-7.17578125,17.0625,7.1875,-33.125,-0.009765625,0.021484375,-1.63671875,0.4651489258,0.3662719727,0.5523681641,0.5868530273,-3.888183496,1.704671582,-7.316680273,0.03410719853,0.05009494785,-1.706958702
846.5598929,2368.59529,858.8887007,8.121594437,1.078125,1.3515625,-6.9453125,17.0625,7.1875,-33.125,0.001953125,0.04296875,-1.666015625,0.4489135742,0.3858032227,0.5278930664,0.6090698242,1.953668555,1.024718311,-11.93270107,0.02025114913,0.07327718435,-1.723479376
846.5932262,2384.975739,864.329398,8.117016617,1.4609375,1.3515625,-6.87109375,18.125,7.9375,-31,0.009765625,0.033203125,-1.74609375,0.4489135742,0.3858032227,0.5278930664,0.6090698242,1.905784521,0.2968810059,-8.762778076,0.08686677127,0.06688208463,-1.765047524
846.6265595,2400.269711,868.8009603,8.126172253,1.30859375,1.3125,-6.68359375,20.8125,10.625,-33.125,0.009765625,0.033203125,-1.74609375,0.4318237305,0.4051513672,0.5016479492,0.6306762695,-4.970362646,-1.848323682,-3.76368501,0.1532159309,0.1153782575,-1.781834661
846.6598928,2415.556317,873.4689736,8.117016617,1.65234375,1.3125,-6.79296875,20.8125,10.625,-33.125,0.0234375,0.013671875,-1.787109375,0.4133911133,0.4245605469,0.4730224609,0.6519775391,0.4309562988,-6.30153877,-6.837839941,-0.03330781107,0.02984379872,-1.881758094
846.6932261,2431.856464,878.6260424,8.126172253,1.421875,1.0078125,-6.640625,19.75,12.3125,-31.375,0.02734375,0,-1.853515625,0.4133911133,0.4245605469,0.4730224609,0.6519775391,-7.977479932,-0.8619125977,-0.02873041992,0.07141194693,0.1369617191,-1.917996993
846.7265594,2447.336041,883.2006865,8.130750066,1.4609375,0.96875,-6.6015625,19.8125,13.75,-31.75,0.02734375,0,-1.853515625,0.3941040039,0.4432983398,0.4427490234,0.6724243164,3.323151904,-1.465251416,-11.243171,0.1175099575,0.04902909789,-1.874297144
846.7598927,2461.702503,887.3885816,8.126172253,1.57421875,0.77734375,-6.7109375,19.8125,13.75,-31.75,0.021484375,-0.0234375,-1.892578125,0.3731079102,0.4616088867,0.4100952148,0.6925048828,5.133168359,-10.18972227,-11.48259116,0.1279019945,0.08100459652,-1.871898982
846.793226,2477.255554,892.3567482,8.130750066,1.3828125,0.81640625,-6.60546875,20.625,15.625,-30,0.005859375,-0.025390625,-1.88671875,0.3731079102,0.4616088867,0.4100952148,0.6925048828,-6.818686328,-3.67749375,-9.825803613,-0.002664624885,0.02877794876,-1.894015369
846.8265593,2492.866119,897.1321894,8.126172253,1.26953125,0.890625,-6.5234375,21.8125,18.5,-32.875,0.005859375,-0.025390625,-1.88671875,0.3515014648,0.4782104492,0.3770141602,0.7110595703,0.01915361328,0.6991068848,-1.39821377,0.08899847118,0.02078407411,-1.880159319
846.8598926,2508.504383,901.9109615,8.121594437,1,0.890625,-6.60546875,21.8125,18.5,-32.875,0.001953125,0.00390625,-1.884765625,0.3284301758,0.4942626953,0.3425292969,0.7283325195,-1.043871924,4.96078584,-11.0995189,0.04902909789,0.069813172,-1.912134818
846.8932259,2523.553626,906.3986009,8.126172253,0.88671875,0.85546875,-6.48828125,21.875,19.625,-31.5,-0.01171875,0.001953125,-1.865234375,0.3284301758,0.4942626953,0.3425292969,0.7283325195,-2.212242334,-3.495534424,-8.485050684,0.1076508454,0.03170903614,-1.901742781
846.9265592,2538.179605,910.7898288,8.130750066,1.19140625,0.890625,-6.98828125,22.25,21.375,-30.8125,-0.01171875,0.001953125,-1.865234375,0.3245239258,0.5535888672,0.3009033203,0.7054443359,-2.729389893,0.6033388184,-2.499546533,0.162009193,0.09566003339,-1.870833132
846.9598925,2553.259872,915.4780859,8.130750066,1.078125,1.19921875,-6.6796875,22.25,21.375,-30.8125,-0.017578125,0.009765625,-1.84375,0.3140869141,0.6087646484,0.2618408203,0.6798706055,-0.2489969727,-3.983951562,-4.443638281,0.1358958692,0.1063185329,-1.85564477
846.9932258,2569.120175,920.4593165,8.130750066,0.80859375,1.23828125,-6.98828125,22.6875,22.8125,-31.1875,-0.009765625,0.005859375,-1.876953125,0.3140869141,0.6087646484,0.2618408203,0.6798706055,-1.915361328,-4.405331055,-9.117119922,0.0604869849,0.004529862305,-1.935583517
